kab_code,balita,lansia,pertanian,merokok,no_access_food,hunian_tak_layak,persen_desa_laut,persen_kel_sungai,persen_disabilitas
7503,9.049360146252289,3.19926873857404,20.201096892138946,25.13711151736746,9.558823529411764,2.389705882352941,38.1,0.79,0.67
7504,8.340573414422241,4.4309296264118165,13.72719374456994,22.024326672458734,15.6414762741652,1.2302284710017577,27.88,1.1,0.74
7505,8.480392156862745,4.509803921568627,25.98039215686275,23.676470588235293,22.94776119402985,2.0522388059701493,49.19,2.7,0.66
7571,8.421559191530319,4.042348411934553,3.1761308950914344,17.998075072184793,14.590747330960854,0,12,1.99,0.33
7601,10.491803278688524,5.532786885245901,14.713114754098362,14.303278688524587,24.44029850746269,2.798507462686567,58.54,1.67,0.78
7602,9.31339225016995,4.96261046906866,18.354860639021076,17.403127124405167,7.4858757062146895,4.237288135593221,16.77,3.32,0.54
7603,8.384945212005718,6.574559313959029,35.11195807527394,20.057170080990947,13.47905282331512,11.293260473588342,0,2.83,1.03
7604,9.727479182437548,3.4443603330809993,29.560938682816047,20.893262679788037,20.341614906832294,4.503105590062111,33.66,2.48,0.45
7605,10.711111111111112,2.577777777777778,23.333333333333332,20.35555555555555,14.944649446494465,1.8450184501845015,44.44,0.87,0.35
7606,10.654112983151634,3.3201189296333005,25.02477700693756,21.159563924677897,12.903225806451612,3.6053130929791273,25,0.67,0.39
8101,8.69221651521138,6.00553141050968,23.943105491900436,24.02212564203872,25.51984877126654,3.213610586011342,100,0.56,0.82
8102,9.410288582183188,6.691760769552489,20.40987034713509,17.858636553743203,21.564885496183205,1.9083969465648856,93.78,0.28,1
8103,8.68924889543446,4.896907216494845,12.187039764359351,24.447717231222384,15.09433962264151,3.7735849056603774,73.47,0.94,0.45
8104,9.968708091193562,3.6656236030397857,14.930710773357175,23.2454179704962,11.47227533460803,2.676864244741874,51.22,0.56,0.87
8105,11.102484472049689,3.299689440993789,24.37888198757764,22.748447204968944,20.527306967984934,20.715630885122412,99.16,0,0.42
8106,11.133280127693537,4.8683160415004,20.63048683160415,28.77094972067039,23.26007326007326,6.043956043956044,72.83,1.88,0.63
8107,10.5,3.1153846153846154,20.5,22.26923076923077,41.333333333333336,7.0476190476190474,92.42,0.33,0.64
8108,11.08979278587874,5.832693783576362,29.547198772064466,18.879508825786644,13.766730401529635,2.48565965583174,99.15,0.68,1.04
8109,11.752988047808763,2.7091633466135456,21.673306772908365,21.394422310756973,25.675675675675674,10.038610038610038,79.01,2.85,0.62
8171,7.71826233656685,3.88021931674399,1.3496415014761705,18.2201602699283,16.808149405772493,0.6791171477079796,76,2.82,0.13
8172,9.684037751333603,3.241690603200656,8.08370947886746,17.316372589249077,12.670565302144247,1.364522417153996,96.67,0,0.32
8201,8.160377358490567,4.952830188679245,23.0188679245283,19.245283018867923,27.32447817836812,1.5180265654648957,55.03,1.4,0.94
8202,9.77777777777778,2.666666666666667,16.790123456790123,28.000000000000004,16.919739696312366,2.3861171366594363,82.81,0.8,0.66
8203,9.513651877133103,2.986348122866894,14.07849829351536,24.317406143344712,21.10091743119266,4.403669724770642,97.44,1.69,0.67
8204,11.038696537678208,3.625254582484725,23.25865580448065,22.118126272912424,14.87758945386064,4.143126177024483,92.97,1.42,0.91
8205,8.684546615581098,2.724563644103874,22.179650915283094,22.860791826309065,13.736263736263735,3.47985347985348,63.32,1.96,0.67
8206,9.659090909090908,3.787878787878788,16.429924242424242,24.62121212121212,17.18146718146718,7.5289575289575295,83.65,1.07,0.65
8207,9.94876174210077,3.672075149444919,18.830059777967552,26.94278394534586,30.07662835249042,4.022988505747127,92.05,1.38,0.92
8208,9.35700575815739,3.1190019193857963,24.37619961612284,24.328214971209217,28.735632183908045,15.900383141762454,85.92,0.31,0.76
8271,7.4074074074074066,3.257474341811691,4.551539491298527,18.116912092815703,6.688963210702341,0,72.73,0,0.29
8272,8.224755700325732,3.827361563517916,13.884364820846908,22.190553745928337,3.9249146757679183,0.6825938566552902,70,0.05,0.66
9101,11.193339500462535,2.266419981498612,14.19981498612396,21.1840888066605,13.806706114398423,0.19723865877712032,69.13,1.28,0.66
9102,11.631799163179917,1.7573221757322173,24.518828451882847,22.970711297071126,16.893203883495143,5.631067961165048,60.47,4.14,0.88
9103,14.502987506789788,2.2813688212927756,22.216186854970125,20.42368278109723,16.893732970027248,9.809264305177113,82.89,5.84,1.07
9104,10.50328227571116,1.400437636761488,13.347921225382931,18.599562363238512,14.61100569259962,0.9487666034155596,10.69,5.74,0.36
9105,8.649173955296405,2.380952380952381,15.403304178814384,17.103984450923228,7.664233576642335,0.36496350364963503,35.26,2.68,0.34
9106,13.101701049583786,2.424900470503077,30.22077452044879,26.022439377488237,21.93675889328063,26.284584980237153,13.01,7.57,0.6
9107,10.211591536338544,4.185832566697332,20.14719411223551,21.20515179392824,11.23809523809524,2.666666666666667,17.9,0.82,0.21
9108,13.269731136166524,2.515177797051171,21.986123156981787,20.59843885516045,11.83206106870229,7.824427480916032,94.26,0.23,0.61
9109,15.80619539316918,1.9857029388403495,30.500397140587765,18.903891977760125,7.167235494880546,6.4846416382252565,25.58,0.05,0.61
9110,10.804321728691477,3.8415366146458583,35.35414165666267,17.827130852340936,10.66350710900474,1.895734597156398,0,0,0.56
9111,12.778366914103923,1.431601272534465,27.889713679745498,18.133616118769886,15.336134453781511,3.991596638655462,22.81,1.83,0.72
9112,7.605633802816901,0.8450704225352111,51.2112676056338,11.830985915492958,9.4,3.8,0,0.14,1.58
9171,9.35960591133005,2.8040924592648735,3.183023872679045,16.066691928760896,16.478190630048463,1.1308562197092082,48.78,2.59,0.09
9401,10.384959713518354,3.670546105640107,22.291853178155772,21.038495971351836,15.287769784172662,10.79136690647482,30,1.19,0.35
9402,4.70974808324206,0.32858707557502737,45.016429353778754,22.12486308871851,0.931098696461825,30.726256983240223,0,0.88,0.25
9403,9.249329758713136,1.8766756032171583,12.689901697944595,22.162645218945485,13.670411985018728,3.932584269662921,16.67,1.09,0.33
9404,8.147113594040968,2.60707635009311,12.895716945996275,23.9292364990689,7.969639468690702,2.846299810246679,39.33,0.84,0.23
9408,7.251264755480608,3.0775716694772344,20.02529510961214,22.048903878583474,16.757741347905284,12.2040072859745,86.06,3.68,0.48
9409,8.83128295254833,4.173989455184534,16.95957820738137,15.685413005272409,26.33587786259542,0.1908396946564885,68.32,0.11,0.5
9410,13.82488479262673,0.0576036866359447,52.30414746543779,9.735023041474651,9.245283018867925,45.66037735849056,0,2.87,0.4
9411,5.480607082630692,0.08431703204047217,58.01011804384486,43.676222596964585,6,87.71428571428571,0,2.08,0.23
9412,12.131464475592074,1.208313194780087,8.361527307878202,21.846302561623972,7.485604606525912,4.030710172744721,16.45,1.11,0.2
9413,13.685193834656705,1.261092947220925,24.100887435777672,23.820644558617467,17.248062015503876,24.612403100775193,0,0.15,0.43
9414,12.338187702265373,1.4563106796116505,26.537216828478964,22.532362459546924,48.52652259332024,31.237721021611005,1.22,0.28,0.59
9415,14.38000942951438,0.6600660066006601,38.849599245638856,31.91890617633192,18.218623481781375,35.22267206477733,8.14,2.34,0.57
9416,1.636520241171404,0.7321274763135228,73.083548664944,9.474590869939709,3.972366148531952,62.52158894645942,0,0.21,0.14
9417,9.02591599642538,0.40214477211796246,48.882931188561216,17.202859696157283,31.11111111111111,32.77777777777778,0,0.09,0.19
9418,6.95900857959962,1.195554446852409,62.63107721639657,15.34795042897998,26.353790613718413,88.08664259927798,0,0,0.4
9419,8.066298342541437,1.5469613259668509,19.88950276243094,18.563535911602212,8.173076923076923,6.730769230769231,58.18,0.05,0.65
9420,7.050592034445641,2.6910656620021527,28.525296017222814,33.20775026910657,11.923076923076923,13.076923076923078,0,0.19,0.4
9426,10.176800344976282,3.1479085812850367,17.162570073307464,21.08667529107374,21.541501976284582,14.624505928853756,45.3,2.79,1.58
9427,10.301263362487854,3.1098153547133136,20.602526724975707,16.569484936831877,13.701923076923077,12.740384615384617,100,0.88,0.72
9428,6.307490144546649,1.1826544021024967,29.829172141918527,19.185282522996054,1.081081081081081,7.567567567567567,5.08,1.44,1.14
9429,11.01851851851852,0.0925925925925926,55.37037037037037,21.01851851851852,8.159392789373813,87.4762808349146,0,0.32,0.16
9430,4.68839336763865,0.17152658662092624,62.95025728987993,35.39165237278444,11.923076923076923,87.54646840148699,0,0.1,0.22
9431,5.978835978835979,0.31746031746031744,64.44444444444444,25.5026455026455,11.923076923076923,83.80952380952381,0,0.05,0.61
9432,6.93852708460134,0.12172854534388314,55.32562385879489,22.45891661594644,13.380281690140844,34.50704225352113,0,1.09,1.21
9433,3.817204301075269,1.1827956989247312,72.09677419354838,22.1505376344086,0.7547169811320755,75.28301886792454,0,0,0.29
9434,0.5688282138794085,1.3651877133105803,63.19681456200228,7.849829351535837,7.355864811133202,47.713717693836976,0,0,0.49
9435,6.135576447303316,0.6432459178624443,51.657595249876294,18.50569025235032,28.846153846153843,62.11538461538461,0,0.06,0.95
9436,3.6646307606885062,0.6662965019433648,57.468073292615216,6.996113270405331,7.547169811320755,57.54716981132076,0,1.26,0.47
9471,7.692307692307692,2.740384615384615,4.663461538461537,25.673076923076927,3.2945736434108532,0.3875968992248062,56.41,2.21,0.14
